issn,.id,V1
2214-4625,2018,6
1687-1979,2017,59
1687-1979,2016,47
1687-1979,2015,45
1687-1979,2018,32
1319-5166,2016,28
1319-5166,2018,27
1319-5166,2015,25
1319-5166,2017,22
2090-598X,2018,62
2090-598X,2017,59
2090-598X,2015,59
2090-598X,2016,53
1878-5352,2017,783
1878-5352,2016,537
1878-5352,2015,327
1878-5352,2018,249
2352-2267,2018,60
2352-2267,2017,24
2352-2267,2016,21
2352-2267,2015,14
1644-9665,2018,145
1644-9665,2015,126
1644-9665,2016,98
1644-9665,2017,96
0167-4943,2018,205
0167-4943,2017,178
0167-4943,2015,171
0167-4943,2016,166
0188-4409,2016,125
0188-4409,2017,120
0188-4409,2015,119
0188-4409,2018,54
1872-9312,2017,238
1872-9312,2016,205
1872-9312,2015,200
1872-9312,2018,38
2352-3441,2018,103
2352-3441,2017,70
2352-3441,2016,50
2352-3441,2015,35
1467-8039,2017,76
1467-8039,2015,66
1467-8039,2016,62
1467-8039,2018,59
2212-6287,2017,345
2212-6287,2016,235
2212-6287,2018,169
2212-6287,2015,154
0004-3702,2017,105
0004-3702,2016,95
0004-3702,2015,80
0004-3702,2018,66
0933-3657,2018,82
0933-3657,2015,77
0933-3657,2017,70
0933-3657,2016,65
2214-6873,2017,311
2214-6873,2016,219
2214-6873,2018,76
2214-6873,2015,31
1029-3132,2018,49
1029-3132,2015,33
1029-3132,2017,30
1029-3132,2016,25
1818-0876,2016,183
1818-0876,2015,113
1818-0876,2018,94
1818-0876,2017,69
1876-2018,2017,318
1876-2018,2018,279
1876-2018,2016,161
1876-2018,2015,155
2092-5212,2016,33
2092-5212,2017,31
2092-5212,2015,26
2092-5212,2018,20
1015-9584,2018,145
1015-9584,2017,96
1015-9584,2016,52
1015-9584,2015,44
2214-3882,2018,72
2214-3882,2017,52
2214-3882,2016,50
2214-3882,2015,45
1976-1317,2015,54
1976-1317,2016,49
1976-1317,2017,44
1976-1317,2018,34
2213-1337,2015,78
2213-1337,2018,56
2213-1337,2016,39
2213-1337,2017,36
0021-9150,2016,1485
0021-9150,2018,1328
0021-9150,2015,1311
0021-9150,2017,1277
1567-5688,2018,527
1567-5688,2017,110
1567-5688,2015,60
1567-5688,2016,2
1061-3315,2018,35
1061-3315,2017,35
1061-3315,2015,34
1061-3315,2016,31
1309-1042,2018,181
1309-1042,2016,125
1309-1042,2015,125
1309-1042,2017,120
0169-8095,2016,332
0169-8095,2018,329
0169-8095,2017,290
0169-8095,2015,280
0385-8146,2018,276
0385-8146,2017,141
0385-8146,2016,137
0385-8146,2015,111
2588-994X,2018,28
1441-3582,2016,59
1441-3582,2015,49
1441-3582,2017,46
1441-3582,2018,42
1036-7314,2018,185
1036-7314,2017,153
1036-7314,2015,101
1036-7314,2016,94
1568-9972,2016,165
1568-9972,2017,153
1568-9972,2018,151
1568-9972,2015,144
0926-5805,2018,307
0926-5805,2016,206
0926-5805,2017,200
0926-5805,2015,168
1566-0702,2015,525
1566-0702,2017,106
1566-0702,2018,96
1566-0702,2016,81
2210-5336,2015,86
2210-5336,2017,79
2210-5336,2016,37
2210-5336,2018,16
0005-7894,2018,130
0005-7894,2016,85
0005-7894,2017,81
0005-7894,2015,77
0166-4328,2015,671
0166-4328,2017,667
0166-4328,2016,642
0166-4328,2018,540
0376-6357,2017,245
0376-6357,2015,224
0376-6357,2018,215
0376-6357,2016,191
2314-8535,2018,88
2314-8535,2017,56
2314-8535,2016,48
2314-8535,2015,41
2214-5796,2018,39
2214-5796,2017,28
2214-5796,2015,26
2214-5796,2016,24
2212-6198,2015,38
2212-6198,2018,30
2212-6198,2017,29
2212-6198,2016,20
2452-199X,2018,47
2452-199X,2017,34
2452-199X,2016,16
1878-8181,2018,234
1878-8181,2017,184
1878-8181,2016,144
1878-8181,2015,115
1369-703X,2016,297
1369-703X,2017,267
1369-703X,2015,266
1369-703X,2018,264
0006-2952,2017,414
0006-2952,2018,389
0006-2952,2015,339
0006-2952,2016,270
2405-5808,2016,218
2405-5808,2017,149
2405-5808,2015,120
2405-5808,2018,78
0005-2728,2016,561
0005-2728,2015,167
0005-2728,2018,144
0005-2728,2017,115
0005-2736,2015,356
0005-2736,2016,339
0005-2736,2018,309
0005-2736,2017,262
1874-9399,2016,164
1874-9399,2015,151
1874-9399,2017,129
1874-9399,2018,120
0304-4165,2017,413
0304-4165,2016,299
0304-4165,2018,284
0304-4165,2015,270
0925-4439,2018,446
0925-4439,2017,331
0925-4439,2015,278
0925-4439,2016,238
1388-1981,2016,226
1388-1981,2018,179
1388-1981,2017,176
1388-1981,2015,168
0167-4889,2015,323
0167-4889,2016,306
0167-4889,2017,248
0167-4889,2018,205
1570-9639,2015,217
1570-9639,2017,195
1570-9639,2016,191
1570-9639,2018,155
0304-419X,2017,75
0304-419X,2016,62
0304-419X,2018,61
0304-419X,2015,50
0300-9084,2016,271
0300-9084,2015,253
0300-9084,2018,246
0300-9084,2017,222
2214-0085,2016,20
2214-0085,2017,19
2214-0085,2015,9
2214-0085,2018,6
0208-5216,2018,86
0208-5216,2016,74
0208-5216,2017,72
0208-5216,2015,41
1567-5394,2018,173
1567-5394,2015,142
1567-5394,2016,95
1567-5394,2017,83
2395-938X,2017,13
2395-938X,2018,12
2395-938X,2016,11
2395-938X,2015,11
0006-3207,2015,455
0006-3207,2017,451
0006-3207,2018,418
0006-3207,2016,412
0006-3223,2018,1584
0006-3223,2017,1466
0006-3223,2016,458
0006-3223,2015,425
2451-9022,2018,200
2451-9022,2017,138
2451-9022,2016,94
0301-0511,2017,240
0301-0511,2016,186
0301-0511,2018,166
0301-0511,2015,158
2212-683X,2018,44
2212-683X,2016,43
2212-683X,2015,40
2212-683X,2017,32
1083-8791,2018,1189
1083-8791,2016,1164
1083-8791,2015,993
1083-8791,2017,940
0142-9612,2015,805
0142-9612,2016,690
0142-9612,2018,673
0142-9612,2017,591
2319-4170,2015,90
2319-4170,2016,65
2319-4170,2017,50
2319-4170,2018,33
1746-8094,2018,281
1746-8094,2017,229
1746-8094,2015,143
1746-8094,2016,113
2214-7535,2016,28
2214-7535,2015,16
2214-7535,2017,14
2214-7535,2018,5
0301-4622,2017,141
0301-4622,2016,96
0301-4622,2015,95
0301-4622,2018,84
2405-8866,2018,16
2405-8866,2017,12
2405-8866,2016,5
0960-8524,2018,1769
0960-8524,2016,1641
0960-8524,2017,1636
0960-8524,2015,1562
2589-014X,2018,98
0956-5663,2016,1028
0956-5663,2018,998
0956-5663,2015,997
0956-5663,2017,974
0303-2647,2016,125
0303-2647,2018,119
0303-2647,2015,108
0303-2647,2017,91
0734-9750,2018,144
0734-9750,2015,140
0734-9750,2016,97
0734-9750,2017,74
2215-017X,2015,80
2215-017X,2018,62
2215-017X,2017,48
2215-017X,2016,48
2452-0721,2017,15
2452-0721,2018,7
2352-5738,2017,34
2352-5738,2016,22
2352-5738,2015,16
2352-5738,2018,13
2058-5349,2016,75
2058-5349,2017,70
2058-5349,2018,66
2058-5349,2015,42
1740-1445,2016,101
1740-1445,2017,87
1740-1445,2015,84
1740-1445,2018,80
0366-3175,2018,41
0366-3175,2015,38
0366-3175,2016,32
0366-3175,2017,30
8756-3282,2015,405
8756-3282,2018,377
8756-3282,2016,360
8756-3282,2017,312
2352-1872,2018,53
2352-1872,2016,52
2352-1872,2017,44
2352-1872,2015,32
2214-8450,2018,39
2214-8450,2015,23
2214-8450,2017,21
2214-8450,2016,20
1538-4721,2016,513
1538-4721,2018,422
1538-4721,2017,408
1538-4721,2015,387
0387-7604,2018,233
0387-7604,2016,211
0387-7604,2017,210
0387-7604,2015,207
0006-8993,2015,721
0006-8993,2016,664
0006-8993,2018,480
0006-8993,2017,408
0361-9230,2018,248
0361-9230,2016,203
0361-9230,2017,195
0361-9230,2015,111
1935-861X,2017,920
1935-861X,2015,613
1935-861X,2018,261
1935-861X,2016,195
0034-7094,2018,130
0034-7094,2017,124
0034-7094,2016,120
0034-7094,2015,93
0104-0014,2018,138
0104-0014,2017,129
0104-0014,2016,120
0104-0014,2015,93
1413-8670,2016,135
1413-8670,2015,134
1413-8670,2017,125
1413-8670,2018,67
1517-8382,2018,162
1517-8382,2016,148
1517-8382,2017,120
1808-8694,2018,178
1808-8694,2017,175
1808-8694,2016,155
1808-8694,2015,121
1413-3555,2018,98
1413-3555,2017,63
1413-3555,2015,21
0007-0912,2015,640
0007-0912,2018,586
0007-0912,2016,572
0007-0912,2017,502
1110-0931,2017,46
1110-0931,2016,27
1110-0931,2018,26
1110-0931,2015,22
0305-4179,2016,327
0305-4179,2017,314
0305-4179,2018,299
0305-4179,2015,299
2468-9122,2018,40
2468-9122,2017,22
0846-5371,2017,79
0846-5371,2015,65
0846-5371,2016,62
0846-5371,2018,53
0828-282X,2015,980
0828-282X,2016,933
0828-282X,2018,774
0828-282X,2017,753
1499-2671,2015,483
1499-2671,2018,421
1499-2671,2017,342
1499-2671,2016,331
0008-4182,2018,314
0008-4182,2017,241
0008-4182,2016,211
0008-4182,2015,177
1877-7821,2016,207
1877-7821,2015,198
1877-7821,2017,161
1877-7821,2018,144
2210-7762,2016,225
2210-7762,2018,167
2210-7762,2015,146
2210-7762,2017,133
0304-3835,2018,563
0304-3835,2015,560
0304-3835,2016,535
0304-3835,2017,519
2468-2942,2017,32
2468-2942,2016,29
2468-2942,2018,28
0144-8617,2017,1374
0144-8617,2018,1341
0144-8617,2016,1241
0144-8617,2015,1135
0008-6215,2015,320
0008-6215,2016,241
0008-6215,2017,210
0008-6215,2018,177
2588-9133,2018,30
0733-8651,2018,82
0733-8651,2016,79
0733-8651,2015,78
0733-8651,2017,76
1054-8807,2016,98
1054-8807,2017,85
1054-8807,2015,83
1054-8807,2018,72
1553-8389,2018,309
1553-8389,2017,167
1553-8389,2016,120
1553-8389,2015,114
2468-6441,2017,76
2468-6441,2018,75
2214-9112,2018,30
2214-9112,2017,21
2214-9112,2015,17
2214-9112,2016,13
2214-5095,2018,84
2214-5095,2017,55
2214-5095,2016,29
2214-5095,2015,24
2214-157X,2018,97
2214-157X,2017,82
2214-157X,2016,54
2214-157X,2015,45
2213-624X,2018,102
2213-624X,2017,86
2213-624X,2015,60
2213-624X,2016,41
1566-7367,2015,457
1566-7367,2017,420
1566-7367,2016,342
1566-7367,2018,329
0920-5861,2018,879
0920-5861,2015,690
0920-5861,2017,684
0920-5861,2016,578
0341-8162,2018,423
0341-8162,2017,391
0341-8162,2016,364
0341-8162,2015,296
2045-9769,2015,12
2045-9769,2018,4
2045-9769,2016,3
2045-9769,2017,2
2468-2330,2018,13
2352-345X,2018,181
2352-345X,2017,128
2352-345X,2016,119
2352-345X,2015,105
0958-9465,2018,253
0958-9465,2016,190
0958-9465,2017,188
0958-9465,2015,175
1303-0701,2016,17
1303-0701,2017,14
1303-0701,2018,11
0272-8842,2018,3405
0272-8842,2016,2572
0272-8842,2017,2533
0272-8842,2015,2171
2405-8300,2018,62
2405-8300,2017,55
2405-8300,2016,30
1385-8947,2018,2319
1385-8947,2017,1978
1385-8947,2016,1662
1385-8947,2015,1498
0255-2701,2018,312
0255-2701,2017,226
0255-2701,2016,220
0255-2701,2015,192
0263-8762,2018,541
0263-8762,2015,486
0263-8762,2017,445
0263-8762,2016,400
0009-2541,2018,455
0009-2541,2017,425
0009-2541,2015,400
0009-2541,2016,380
0009-2797,2016,358
0009-2797,2015,350
0009-2797,2018,309
0009-2797,2017,307
0009-3084,2016,115
0009-3084,2017,111
0009-3084,2018,105
0009-3084,2015,97
0169-7439,2015,245
0169-7439,2016,221
0169-7439,2017,207
0169-7439,2018,167
0012-3692,2016,2559
0012-3692,2017,1841
0012-3692,2015,1746
0012-3692,2018,1581
1056-4993,2017,85
1056-4993,2018,84
1056-4993,2016,81
1056-4993,2015,74
1755-3091,2018,20
1755-3091,2017,18
1755-3091,2016,16
1755-3091,2015,16
1001-8417,2018,498
1001-8417,2017,442
1001-8417,2016,358
1001-8417,2015,357
1674-6384,2018,69
1674-6384,2016,56
1674-6384,2015,55
1674-6384,2017,52
1000-9361,2018,247
1000-9361,2015,187
1000-9361,2017,183
1000-9361,2016,178
1872-2040,2015,94
1872-2040,2016,89
1872-2040,2017,76
1872-2040,2018,52
1872-2067,2015,277
1872-2067,2016,241
1872-2067,2017,232
1872-2067,2018,211
1004-9541,2018,442
1004-9541,2015,280
1004-9541,2017,230
1004-9541,2016,230
1875-5364,2015,122
1875-5364,2017,109
1875-5364,2016,94
1875-5364,2018,78
0577-9073,2018,276
0577-9073,2017,271
0577-9073,2016,129
1008-1275,2016,96
1008-1275,2015,93
1008-1275,2017,89
1008-1275,2018,62
1001-9294,2015,48
1001-9294,2016,47
1001-9294,2017,43
1001-9294,2018,23
2095-882X,2015,40
2095-882X,2016,38
2095-882X,2017,36
2095-882X,2018,31
0007-8506,2018,159
0007-8506,2017,152
0007-8506,2015,149
0007-8506,2016,148
1755-5817,2017,62
1755-5817,2015,49
1755-5817,2018,48
1755-5817,2016,39
1877-9166,2018,41
1877-9166,2016,40
1877-9166,2017,32
1877-9166,2015,31
2212-0963,2017,52
2212-0963,2018,40
2212-0963,2016,31
2212-0963,2015,30
2405-8807,2017,39
2405-8807,2018,32
2405-8807,2016,24
0009-8981,2015,569
0009-8981,2018,519
0009-8981,2017,399
0009-8981,2016,397
2529-9123,2017,39
2529-9123,2018,33
0009-9120,2015,327
0009-9120,2016,270
0009-9120,2017,261
0009-9120,2018,244
0268-0033,2018,212
0268-0033,2016,199
0268-0033,2015,193
0268-0033,2017,189
1526-8209,2018,268
1526-8209,2017,132
1526-8209,2015,128
1526-8209,2016,114
1533-0028,2018,136
1533-0028,2017,89
1533-0028,2016,87
1533-0028,2015,56
2588-9141,2018,4
2213-3984,2018,96
2213-3984,2015,52
2213-3984,2017,51
2213-3984,2016,41
1558-7673,2017,290
1558-7673,2018,266
1558-7673,2016,191
1558-7673,2015,161
0899-7071,2018,282
0899-7071,2015,238
0899-7071,2016,231
0899-7071,2017,185
1525-7304,2018,220
1525-7304,2017,167
1525-7304,2016,118
1525-7304,2015,108
2152-2650,2015,1029
2152-2650,2017,841
2152-2650,2018,541
2152-2650,2016,375
2376-9998,2017,17
2376-9998,2018,15
2376-9998,2016,11
1198-743X,2018,466
1198-743X,2015,398
1198-743X,2016,354
1198-743X,2017,268
0196-4399,2017,58
0196-4399,2015,58
0196-4399,2016,55
0196-4399,2018,53
0303-8467,2018,379
0303-8467,2015,357
0303-8467,2016,338
0303-8467,2017,278
1388-2457,2016,1503
1388-2457,2017,1397
1388-2457,2018,1273
1388-2457,2015,841
2467-981X,2017,38
2467-981X,2018,32
2467-981X,2016,16
2405-4577,2018,332
2405-4577,2016,256
2405-4577,2017,226
2405-4577,2015,109
2352-9393,2018,24
2352-9393,2017,21
2352-9393,2016,16
2352-9393,2015,7
1876-1399,2016,103
1876-1399,2017,98
1876-1399,2015,89
1876-1399,2018,73
0149-2918,2015,774
0149-2918,2017,616
0149-2918,2016,363
0149-2918,2018,205
2405-6308,2017,53
2405-6308,2018,52
2405-6308,2016,6
0272-5231,2016,95
0272-5231,2015,89
0272-5231,2017,88
0272-5231,2018,76
0738-081X,2018,124
0738-081X,2016,111
0738-081X,2015,103
0738-081X,2017,102
0749-0690,2016,80
0749-0690,2015,75
0749-0690,2018,69
0749-0690,2017,68
0272-2712,2017,77
0272-2712,2016,77
0272-2712,2015,75
0272-2712,2018,62
1089-3261,2017,78
1089-3261,2018,77
1089-3261,2016,74
1089-3261,2015,69
0095-5108,2015,91
0095-5108,2016,89
0095-5108,2017,88
0095-5108,2018,77
0094-1298,2017,116
0094-1298,2016,100
0094-1298,2018,84
0094-1298,2015,81
0891-8422,2016,77
0891-8422,2017,72
0891-8422,2015,71
0891-8422,2018,68
0278-5919,2016,79
0278-5919,2015,79
0278-5919,2017,74
0278-5919,2018,73
0378-3839,2018,163
0378-3839,2016,153
0378-3839,2015,123
0378-3839,2017,120
0010-0277,2016,262
0010-0277,2018,251
0010-0277,2017,246
0010-0277,2015,230
1077-7229,2018,71
1077-7229,2016,57
1077-7229,2015,54
1077-7229,2017,52
1389-0417,2018,171
1389-0417,2017,72
1389-0417,2016,32
1389-0417,2015,19
0165-232X,2018,230
0165-232X,2016,168
0165-232X,2015,158
0165-232X,2017,139
1322-7696,2018,132
1322-7696,2017,78
1322-7696,2015,59
1322-7696,2016,52
2215-0382,2018,54
2215-0382,2017,27
2215-0382,2015,24
2215-0382,2016,21
0927-7757,2018,1010
0927-7757,2017,913
0927-7757,2016,848
0927-7757,2015,783
0927-7765,2018,769
0927-7765,2015,754
0927-7765,2016,751
0927-7765,2017,750
1464-3383,2015,12
1464-3383,2016,6
0010-2180,2018,459
0010-2180,2015,397
0010-2180,2016,382
0010-2180,2017,368
1007-5704,2015,421
1007-5704,2018,372
1007-5704,2017,359
1007-5704,2016,308
1744-117X,2016,55
1744-117X,2018,52
1744-117X,2017,51
1744-117X,2015,35
0263-8223,2018,1354
0263-8223,2017,1121
0263-8223,2015,1003
0263-8223,2016,948
2452-2139,2018,78
2452-2139,2017,52
2452-2139,2016,18
1359-835X,2018,419
1359-835X,2016,413
1359-835X,2017,360
1359-835X,2015,354
1359-8368,2016,830
1359-8368,2018,755
1359-8368,2017,701
1359-8368,2015,636
0266-3538,2018,479
0266-3538,2017,397
0266-3538,2016,345
0266-3538,2015,292
1476-9271,2018,182
1476-9271,2017,157
1476-9271,2016,142
1476-9271,2015,115
2352-2143,2018,90
2352-2143,2017,51
2352-2143,2016,28
2352-2143,2015,28
0925-7721,2015,68
0925-7721,2018,67
0925-7721,2016,37
0925-7721,2017,31
0927-0256,2018,751
0927-0256,2015,648
0927-0256,2016,602
0927-0256,2017,577
2001-0370,2015,61
2001-0370,2017,54
2001-0370,2016,49
2001-0370,2018,39
2210-271X,2017,396
2210-271X,2015,377
2210-271X,2016,347
2210-271X,2018,242
2468-1113,2018,34
2468-1113,2017,26
0010-4485,2015,162
0010-4485,2016,121
0010-4485,2018,105
0010-4485,2017,100
0140-3664,2016,262
0140-3664,2017,244
0140-3664,2018,236
0140-3664,2015,190
0169-2607,2016,312
0169-2607,2018,309
0169-2607,2017,262
0169-2607,2015,137
1389-1286,2015,337
1389-1286,2017,318
1389-1286,2016,311
1389-1286,2018,304
1574-0137,2018,29
1574-0137,2017,17
1574-0137,2016,14
1574-0137,2015,9
0895-6111,2015,128
0895-6111,2018,89
0895-6111,2017,62
0895-6111,2016,61
0168-1699,2018,416
0168-1699,2017,353
0168-1699,2016,340
0168-1699,2015,295
0266-352X,2017,278
0266-352X,2018,270
0266-352X,2016,231
0266-352X,2015,211
0166-3615,2018,152
0166-3615,2015,113
0166-3615,2016,102
0166-3615,2017,67
0950-0618,2018,2726
0950-0618,2017,2146
0950-0618,2016,1918
0950-0618,2015,1363
1367-0484,2018,426
1367-0484,2015,214
1367-0484,2016,94
1367-0484,2017,77
1551-7144,2015,227
1551-7144,2018,209
1551-7144,2017,179
1551-7144,2016,166
2451-8654,2017,118
2451-8654,2018,96
2451-8654,2016,70
2451-8654,2015,9
0010-7824,2015,429
0010-7824,2016,399
0010-7824,2018,353
0010-7824,2017,348
0010-8545,2017,293
0010-8545,2018,275
0010-8545,2016,253
0010-8545,2015,186
0010-8650,2018,139
0010-8650,2017,111
0010-8650,2016,86
0010-8650,2015,78
0010-9452,2018,355
0010-9452,2015,336
0010-9452,2017,293
0010-9452,2016,278
0749-0704,2015,76
0749-0704,2017,75
0749-0704,2016,73
0749-0704,2018,71
0899-5885,2015,68
0899-5885,2017,66
0899-5885,2016,64
0899-5885,2018,57
1040-8428,2016,266
1040-8428,2017,192
1040-8428,2018,188
1040-8428,2015,153
2214-5141,2018,84
2214-5141,2016,66
2214-5141,2015,66
2214-5141,2017,64
0261-2194,2017,308
0261-2194,2015,299
0261-2194,2018,288
0261-2194,2016,272
0011-2275,2016,144
0011-2275,2018,122
0011-2275,2017,116
0011-2275,2015,89
2352-0817,2016,85
2352-0817,2017,77
2352-0817,2015,74
2352-0817,2018,64
2352-1546,2016,167
2352-1546,2018,161
2352-1546,2017,155
2352-1546,2015,153
2468-4511,2017,67
2468-4511,2018,52
2211-3398,2016,86
2211-3398,2015,70
2211-3398,2018,64
2211-3398,2017,63
1359-0294,2016,88
1359-0294,2017,78
1359-0294,2018,74
1359-0294,2015,57
2451-9103,2018,160
2451-9103,2017,148
2451-9650,2018,44
2468-5844,2018,83
1877-3435,2015,113
1877-3435,2017,110
1877-3435,2016,108
1877-3435,2018,95
2214-7993,2017,113
2214-7993,2015,111
2214-7993,2018,100
2214-7993,2016,96
2452-2236,2018,116
2452-2236,2017,87
2452-2236,2016,26
2214-5745,2015,120
2214-5745,2018,119
2214-5745,2016,118
2214-5745,2017,112
1471-4892,2017,127
1471-4892,2015,122
1471-4892,2018,118
1471-4892,2016,118
2468-8673,2018,106
2352-250X,2017,202
2352-250X,2016,164
2352-250X,2015,164
2352-250X,2018,162
1359-0286,2016,43
1359-0286,2015,38
1359-0286,2017,29
1359-0286,2018,20
2452-3100,2017,131
2452-3100,2018,79
2468-2020,2017,69
2468-2020,2018,63
2468-2020,2016,19
1879-6257,2016,140
1879-6257,2015,129
1879-6257,2017,127
1879-6257,2018,98
2214-6628,2016,22
2214-6628,2018,20
2214-6628,2017,16
2214-6628,2015,13
0011-393X,2016,32
0011-393X,2017,28
0011-393X,2015,22
0011-393X,2018,12
1877-1297,2018,241
1877-1297,2017,168
1877-1297,2016,132
1877-1297,2015,125
1465-3249,2017,605
1465-3249,2018,536
1465-3249,2015,523
1465-3249,2016,465
2352-3409,2018,1343
2352-3409,2016,850
2352-3409,2017,679
2352-3409,2015,337
2214-9147,2018,132
2214-9147,2016,68
2214-9147,2017,67
2214-9147,2015,50
0011-8532,2015,82
0011-8532,2016,78
0011-8532,2017,75
0011-8532,2018,68
0109-5641,2018,501
0109-5641,2016,427
0109-5641,2017,375
0109-5641,2015,348
0733-8635,2016,90
0733-8635,2015,86
0733-8635,2018,82
0733-8635,2017,82
1027-8117,2018,84
1027-8117,2016,78
1027-8117,2017,76
1027-8117,2015,69
0011-9164,2017,467
0011-9164,2018,450
0011-9164,2015,446
0011-9164,2016,389
0142-694X,2018,59
0142-694X,2015,55
0142-694X,2016,54
0142-694X,2017,37
2352-7285,2018,18
2352-7285,2017,14
2352-7285,2016,7
1878-9293,2018,111
1878-9293,2017,100
1878-9293,2015,89
1878-9293,2016,84
1871-4021,2017,244
1871-4021,2018,209
1871-4021,2016,122
1871-4021,2015,80
0168-8227,2016,944
0168-8227,2018,436
0168-8227,2017,341
0168-8227,2015,314
0732-8893,2016,291
0732-8893,2018,267
0732-8893,2017,230
0732-8893,2015,216
0925-9635,2016,268
0925-9635,2018,262
0925-9635,2017,261
0925-9635,2015,176
0301-4681,2016,62
0301-4681,2017,47
0301-4681,2018,41
0301-4681,2015,30
2212-0548,2015,27
2212-0548,2017,26
2212-0548,2016,19
2212-0548,2018,16
2352-8648,2018,40
2352-8648,2017,39
2352-8648,2015,31
2352-8648,2016,30
1742-2876,2018,88
1742-2876,2015,78
1742-2876,2017,77
1742-2876,2016,70
1936-6574,2018,144
1936-6574,2016,112
1936-6574,2017,107
1936-6574,2015,100
2211-6958,2018,88
2211-6958,2017,61
2211-6958,2016,47
2211-6958,2015,32
1572-5286,2016,50
1572-5286,2017,42
1572-5286,2018,41
1572-5286,2015,35
0141-9382,2015,63
0141-9382,2017,47
0141-9382,2018,43
0141-9382,2016,42
1568-7864,2015,170
1568-7864,2016,145
1568-7864,2017,144
1568-7864,2018,116
0739-7240,2016,87
0739-7240,2017,61
0739-7240,2015,60
0739-7240,2018,58
0376-8716,2015,1868
0376-8716,2017,1074
0376-8716,2018,459
0376-8716,2016,450
1740-6757,2016,34
1740-6757,2015,25
1740-6757,2017,17
1740-6749,2015,43
1740-6749,2016,37
1740-6749,2018,30
1740-6749,2017,29
1347-4367,2017,453
1347-4367,2018,356
1347-4367,2015,66
1347-4367,2016,64
0143-7208,2017,831
0143-7208,2018,694
0143-7208,2016,504
0143-7208,2015,494
0377-0265,2016,47
0377-0265,2017,42
0377-0265,2018,34
0377-0265,2015,27
0378-3782,2018,192
0378-3782,2016,171
0378-3782,2015,156
0378-3782,2017,149
0012-821X,2015,626
0012-821X,2018,604
0012-821X,2017,603
0012-821X,2016,557
0012-8252,2018,227
0012-8252,2017,158
0012-8252,2016,154
0012-8252,2015,138
2352-3964,2016,477
2352-3964,2017,393
2352-3964,2018,382
2352-3964,2015,368
2589-5370,2018,21
1642-3593,2018,55
1642-3593,2017,39
1642-3593,2016,37
1642-3593,2015,25
1476-945X,2018,72
1476-945X,2015,70
1476-945X,2017,65
1476-945X,2016,60
0921-8009,2018,418
0921-8009,2017,346
0921-8009,2015,315
0921-8009,2016,213
0925-8574,2016,584
0925-8574,2017,583
0925-8574,2015,555
0925-8574,2018,371
2405-9854,2018,15
2405-9854,2017,15
2405-9854,2016,4
1470-160X,2018,922
1470-160X,2016,732
1470-160X,2017,675
1470-160X,2015,441
1574-9541,2015,140
1574-9541,2018,104
1574-9541,2016,101
1574-9541,2017,80
0304-3800,2015,377
0304-3800,2017,352
0304-3800,2016,338
